ID,OBS_DATE,ASM,ASM_D11,ASM_D,ASM_D_D11,ASM_I,ASM_I_D11,RPM,RPM_D11,RPM_D,RPM_D_D11,RPM_I,RPM_I_D11,LOAD_FACTOR,LOAD_FACTOR_D11,LOAD_FACTOR_D,LOAD_FACTOR_D_D11,LOAD_FACTOR_I,LOAD_FACTOR_I_D11,ENPLANE_I,ENPLANE_I_D11,ENPLANE_D,ENPLANE_D_D11,ENPLANE,ENPLANE_D11,AIR_RPM_TSI,AIR_RPM_TSI_D11,AIR_RTMFM,AIR_RTMFM_D11,RAIL_FRT_CARLOADS,RAIL_FRT_CARLOADS_D11,RAIL_FRT_INTERMODAL,RAIL_FRT_INTERMODAL_D11,RAIL_PM,RAIL_PM_D11,TRANSIT,TRANSIT_D11,PETROLEUM,PETROLEUM_D11,NATURAL_GAS,NATURAL_GAS_D11,WATERBORNE,WATERBORNE_D11,TRUCK_D11,VMT,VMT_D11,TSI_Freight,TSI_Freight_C,TSI_Passenger,TSI_Passenger_C,TSI_Total,TSI_Total_C,IND_PRO,MANUF,INV_TO_SALES,IDX_AIR_RPM,IDX_AIR_RTMFM,IDX_RAIL_FRT_CARLOADS,IDX_RAIL_FRT_INTERMODAL,IDX_RAIL_PM,IDX_TRANSIT_D11,IDX_PETROLEUM_D11,IDX_NATURAL_GAS_D11,IDX_WATERBORNE_D11,IDX_TRUCK_D11
SATD200001,01/01/2000,76146639,77905058,56288872,57563420,19857767,20341639,48263245,53719168,34913749,39541327,13349496,14177841,63.4,69,62,68.7,67.2,69.7,4952,5180,41540,47836,46492,53015,49843099,56016401,2182683,2471760,1354273,1373758,702849,744617,366607410,445647119,724934,769768,215985,212525,2510.5,1811.2,48.4,55.4,79.9,203442,227235,105,,95.7,,101.9,,98.831779617,100.69017704,1.58,0.9497,0.9629,1.0152,1.003,0.9563,0.9775,0.9497,0.966,1.1204,1.0673
SATD200002,02/01/2000,73011377,78588752,54329819,57831932,18681558,20756820,48580127,55653103,36005847,40659340,12574280,14993763,66.5,70.8,66.3,70.3,67.3,72.2,4812,5445,43714,48560,48526,54005,49931931,57758698,2341123,2529306,1296439,1369222,690991,745025,366139276,444353399,756536,770593,210132,227892,2330.7,1839.1,42,48.6,78.2,199261,228727,103,-1.9,97.9,2.3,101.3,-0.6,99.172682503,97.084808681,1.56,0.9793,0.9853,1.0119,1.0036,0.9535,0.9786,1.0183,0.9809,0.9844,1.0445
SATD200003,03/01/2000,80308529,79360377,59913798,58423108,20394731,20937269,59632014,56803896,43901516,41231046,15730498,15572849,74.3,71.6,73.3,70.6,77.1,74.4,5787,5553,52977,48812,58764,54366,61478163,58610860,2699633,2496663,1404269,1363099,749444,745461,453096388,454758347,843730,786328,216833,219816,2050.6,1721.2,52.5,52.5,74.7,232490,230237,99.8,-3.1,99.5,1.6,99.7,-1.6,99.560293302,99.767561393,1.55,0.9937,0.9726,1.0074,1.0041,0.9758,0.9986,0.9823,0.918,1.0619,0.9972
SATD200004,04/01/2000,78139993,79274744,57402637,58361163,20737356,20913581,57636732,57789237,41954244,41753274,15682488,16035963,73.8,72.9,73.1,71.5,75.6,76.7,5688,5701,50344,49791,56032,55492,58981617,58900986,2528558,2550457,1341461,1354917,727542,742482,473751011,466354746,757458,777160,219340,222270,1783.3,1841.2,52.2,50.8,72.6,227698,229068,97.9,-1.9,99.5,0,98.5,-1.2,100.19052575,101.49628784,1.58,0.9986,0.9935,1.0013,1.0001,1.0007,0.9869,0.9932,0.982,1.0289,0.9689
SATD200005,05/01/2000,80515093,79096765,58896522,58181619,21618571,20915146,59749900,59134116,43168824,42801621,16581076,16332494,74.2,74.8,73.3,73.6,76.7,78.1,5892,5831,52309,50309,58201,56140,61223861,60969288,2528225,2522528,1393416,1359050,752142,741635,481725263,474658109,818246,783498,225649,218900,1632.9,1971.2,53.5,52.5,73.2,242501,229651,98.8,0.9,102.3,2.8,100,1.5,100.48115276,99.714734437,1.59,1.0337,0.9826,1.0044,0.999,1.0185,0.995,0.9782,1.0513,1.063,0.9768
SATD200006,06/01/2000,80393854,79018392,58286914,57712150,22106940,21306243,64046964,58235623,45856363,41903840,18190601,16331783,79.7,73.7,78.7,72.6,82.3,76.7,6400,5736,54673,49325,61073,55061,65601574,59496191,2537148,2515958,1343794,1346731,742018,733475,517102460,458049755,793911,788332,225621,220754,1513.1,1881.3,50.4,48.5,75.1,242963,230024,99.8,1,100.6,-1.7,100.1,0.1,100.5537014,101.3066819,1.6,1.0087,0.9801,0.9953,0.988,0.9829,1.0011,0.9864,1.0033,0.9822,1.0021
SATD200007,07/01/2000,83853711,79006372,60607052,57695989,23246659,21310383,66435577,58198914,47303803,41737008,19131774,16461906,79.2,73.7,78,72.3,82.3,77.2,7014,5821,55568,50252,62582,56072,67898320,58872214,2461623,2475790,1330434,1353596,738911,735847,564747276,472001068,743746,784727,228889,222392,1525.6,1739.4,53.3,49.6,72.9,245140,228840,97.7,-2.1,99.8,-0.8,98.4,-1.7,100.37584372,100.32609937,1.6,0.9982,0.9644,1.0003,0.9912,1.0128,0.9965,0.9938,0.9277,1.0038,0.9732
SATD200008,08/01/2000,84702734,79326259,61479288,57931534,23223446,21394725,65252958,57167268,46457758,40800543,18795200,16366726,77,72.1,75.6,70.4,80.9,76.5,6881,5914,54474,50278,61355,56192,67028338,58723052,2623412,2568380,1423542,1354944,792621,739045,558060051,476590416,787064,785766,231542,225260,1653.1,1851.3,50.9,48.3,74.7,247832,229339,99.7,2,99.7,-0.1,99.7,1.3,100.10954375,98.937749857,1.62,0.9956,1.0005,1.0013,0.9955,1.0227,0.9978,1.0066,0.9873,0.9779,0.9979
SATD200009,09/01/2000,79912506,81477984,57899315,59889505,22013191,21588480,55470176,60199460,38372644,43080103,17097532,17119358,69.4,73.9,66.3,71.9,77.7,79.3,5859,6428,46363,52338,52222,58766,56441629,61470151,2711279,2757212,1381834,1371630,768195,743739,446489429,481608761,802516,794391,222945,225377,1475,1859.3,47.3,48.5,74.1,227899,231166,99.7,0,103.3,3.6,100.9,1.2,100.53305044,101.68503712,1.59,1.0422,1.0741,1.0137,1.0018,1.0335,1.0088,1.0071,0.9916,0.9816,0.9888
SATD200010,10/01/2000,82627553,81160070,60761374,59433901,21866179,21726169,57979416,59482497,41820446,42669518,16158970,16812979,70.2,73.3,68.8,71.8,73.9,77.4,5635,6208,50920,51690,56555,57898,58834210,59958295,2839068,2642360,1442723,1351172,837316,760842,462329685,486179648,851255,801594,234903,234230,1567.9,1874,50.8,47.8,74.2,236491,230372,99.6,-0.1,101.8,-1.5,100.3,-0.6,100.16252263,99.584237579,1.6,1.0166,1.0293,0.9986,1.0249,1.0433,1.0179,1.0467,0.9995,0.968,0.9907
SATD200011,11/01/2000,78368993,81379730,57757912,59458436,20611081,21921294,55302968,59039407,40712967,42530894,14590001,16508514,70.6,72.5,70.5,71.5,70.8,75.3,5327,6171,49632,51569,54959,57740,56283261,59856910,2702423,2639888,1306388,1323528,734567,741996,442268378,475284140,816120,810205,226901,228406,1908.5,1968.9,50,48.4,74.8,222819,229865,100,0.4,101.9,0.1,100.6,0.3,100.18457915,99.040833809,1.62,1.0148,1.0284,0.9781,0.9995,1.0199,1.0289,1.0206,1.0501,0.9796,0.9992
SATD200012,12/01/2000,79075993,79677444,57886109,57859969,21189884,21817475,54460418,55734797,39656140,40545683,14804278,15189114,68.9,70,68.5,70.1,69.9,69.6,5470,5655,47051,48166,52521,53821,55380280,57140124,2707863,2634738,1258689,1315891,689989,734418,461651082,456733529,755040,797275,233175,227640,2587.5,2141.5,41.3,41.9,74.2,218390,224132,99.1,-0.9,98.1,-3.7,98.8,-1.8,99.84432498,100.36579098,1.62,0.9688,1.0264,0.9725,0.9893,0.9801,1.0125,1.0172,1.1421,0.848,0.9904
SATD200101,01/01/2001,81196157,82860332,59766686,60830900,21429471,22029432,52049391,57865739,37179562,41963362,14869829,15902376,64.1,69.8,62.2,69,69.4,72.2,5543,5846,44074,50056,49617,55902,53129922,59365204,2290401,2561184,1334544,1354352,698406,740789,379458113,454671012,800293,812229,228953,225489,2677,1927.8,39.3,46,74.6,209685,231442,99.5,0.4,101.3,3.3,100.1,1.3,99.352486341,97.788692176,1.61,1.0065,0.9977,1.0009,0.9979,0.9757,1.0314,1.0076,1.0282,0.9318,0.9964
SATD200102,02/01/2001,73704583,82325544,54313589,60025979,19390994,22299565,48845243,58022476,35784235,41908064,13061008,16114412,66.3,70.5,65.9,69.8,67.4,72.3,4980,5798,43149,49696,48129,55494,49992995,59236402,2276553,2554229,1231946,1358841,647069,724249,366288212,452568841,761213,813839,199107,225631,2309.5,1864.3,40.9,47.6,74.5,200876,230672,99.3,-0.2,101.2,-0.1,99.9,-0.2,98.69760249,98.897772701,1.6,1.0043,0.995,1.0042,0.9756,0.9711,1.0335,1.0082,0.9943,0.963,0.9944
SATD200103,03/01/2001,82211844,81408364,60467225,59102153,21744619,22306211,60769073,58053702,44208143,41713950,16560930,16339751,73.9,71.3,73.1,70.6,76.2,73.3,6101,5833,53020,49457,59121,55291,62323049,59671480,2671787,2484610,1412827,1372056,739669,731198,448912584,453224980,846702,805232,225282,227922,2246.6,1892.2,47.1,47,74.8,232587,231165,99.6,0.3,101.4,0.2,100.2,0.3,98.452602191,97.044545974,1.61,1.0117,0.9679,1.014,0.9849,0.9725,1.0226,1.0185,1.0092,0.952,0.9983
SATD200104,04/01/2001,80938470,82117054,58851713,59740629,22086757,22376425,58479185,58672250,42363481,42053693,16115704,16618557,72.3,71.4,72,70.4,73,74.3,5900,5906,50702,49645,56602,55551,59801567,59828379,2399580,2405481,1348256,1360001,696972,712005,455496342,445337033,803744,806985,225210,228203,1807.2,1873.4,49.4,47.9,73.4,232513,232994,98.1,-1.5,101.6,0.2,99.2,-1,98.106509537,94.448886351,1.58,1.0144,0.937,1.0051,0.9591,0.9556,1.0248,1.0197,0.9991,0.97,0.9794
SATD200105,05/01/2001,83754265,82227417,60862387,60091097,22891878,22136320,59190930,58273744,42517548,41908609,16673382,16365135,70.7,70.9,69.9,69.7,72.8,73.9,5911,5852,51052,49109,56963,54961,60246478,59693707,2415262,2411546,1394351,1358575,715026,705822,462376555,453482955,850680,816244,233859,226802,1522.4,1834.9,47.7,46.6,75.5,245357,232201,99.5,1.4,101.8,0.2,100.3,1.1,97.5900195,96.478583666,1.59,1.0121,0.9394,1.004,0.9508,0.9731,1.0365,1.0135,0.9786,0.9439,1.0075
SATD200106,06/01/2001,82865877,81541408,60231368,59757330,22634509,21784078,63729974,58151280,45304289,41667345,18425685,16483935,76.9,71.3,75.2,69.7,81.4,75.7,6503,5867,53384,48821,59887,54688,64987598,59342771,2475195,2472573,1341603,1344731,723410,712632,528690495,474003005,807301,817914,218802,214042,1444.4,1795,50.9,49,74.5,243498,231645,98.6,-0.9,101.6,-0.2,99.6,-0.7,97.071475179,94.592518561,1.59,1.0061,0.9632,0.9938,0.9599,1.0171,1.0387,0.9564,0.9573,0.9925,0.9951
SATD200107,07/01/2001,87079555,81695864,63439069,60011917,23640486,21683946,67144380,58556832,48067498,42100726,19076882,16456106,77.1,71.7,75.8,70.2,80.7,75.9,6959,5802,55696,49657,62655,55459,68573410,59254004,2226571,2226027,1290316,1312792,714063,711322,564037290,467969056,785014,808471,231408,225437,1598.1,1823.5,51.2,47.6,74.4,250363,232941,97.9,-0.7,101.1,-0.5,98.9,-0.7,96.481247188,93.567390063,1.6,1.0046,0.8671,0.9702,0.9582,1.0042,1.0267,1.0074,0.9725,0.9626,0.9928
SATD200108,08/01/2001,87717155,82117521,64098172,60401835,23618983,21715686,67664023,59053687,48579798,42515783,19084225,16537904,77.1,71.9,75.8,70.4,80.8,76.2,6946,5910,56292,51230,63238,57140,69003617,60192291,2356106,2308645,1399873,1332105,781987,731227,562266005,478212545,809941,804560,230280,223956,1669.2,1869.9,51.8,49.3,75.2,253274,233413,99.3,1.4,102.1,1,100.2,1.3,96.396697218,94.399486008,1.6,1.0205,0.8993,0.9845,0.985,1.0262,1.0217,1.0008,0.9973,0.9978,1.0039
SATD200109,09/01/2001,65361009,66649844,47039597,48714828,18321412,17935015,38207236,41598096,26230752,29585632,11976484,12012463,58.5,62.4,55.8,60.7,65.4,67,4109,4515,30499,34885,34608,39400,39106905,44331482,1998724,2044430,1345612,1335453,755147,736501,446266947,487009272,768513,781081,221754,224418,1494.1,1883.3,47.5,49,74.4,226312,232276,98.2,-1.1,82.9,-18.8,93.8,-6.4,95.875449893,91.939177613,1.63,0.7516,0.7964,0.9869,0.9921,1.045,0.9919,1.0028,1.0044,0.9923,0.9933
SATD200110,10/01/2001,69552136,68559745,51592799,50644377,17959337,17915368,43609263,44823484,33428069,34191837,10181194,10631648,62.7,65.4,64.8,67.5,56.7,59.3,3789,4199,40242,40770,44031,44968,44271037,45937111,2417439,2234848,1444906,1353764,806068,732145,452095177,476425454,871470,806079,224931,224211,1649.1,1969.7,49.9,46.9,74.6,241050,233772,98.9,0.7,85.6,3.3,95.1,1.4,95.583741683,91.392061679,1.48,0.7788,0.8706,1.0005,0.9862,1.0223,1.0236,1.0019,1.0505,0.9496,0.9959
SATD200111,11/01/2001,66632329,69175926,49928543,51393953,16703786,17781973,44598156,47245287,34035501,35351047,10562655,11894240,66.9,68.3,68.2,68.8,63.2,66.9,4031,4616,40647,41571,44678,46187,45245063,48292865,2261922,2203956,1337311,1354630,724306,727911,446094295,472848424,820117,812105,220487,222124,1701,1758.4,48.5,47,74.6,230511,236644,98.2,-0.7,88.5,3.4,95.5,0.4,95.022489896,91.38206739,1.51,0.8188,0.8585,1.0011,0.9805,1.0147,1.0313,0.9926,0.9378,0.951,0.9965
SATD200112,12/01/2001,69510768,70008178,52105691,52127775,17405077,17880403,47422033,48977221,34900093,36034760,12521940,12942461,68.2,70,67,69.1,71.9,72.4,4676,4850,40860,42513,45536,47363,48167518,50475931,2332011,2266373,1283357,1340888,669520,709847,479188686,477340514,756221,802349,225164,219402,2120.2,1750.7,46.1,46.7,74.3,229584,236694,97.7,-0.5,90.7,2.5,95.8,0.3,94.985512799,92.051970303,1.53,0.8558,0.8829,0.991,0.9562,1.0243,1.0189,0.9804,0.9337,0.946,0.9916
SATD200201,01/01/2002,70105149,71306667,52524740,53274529,17580409,18032137,45699949,50507389,32996179,36981271,12703770,13526118,65.2,70.8,62.8,69.4,72.3,75,4786,5017,38499,43577,43285,48594,46587854,52316553,2049355,2284092,1320275,1341634,683653,724942,398443099,471025664,752812,764903,223335,220177,2487.6,1788.1,41.3,47.6,75.2,215215,236712,98.9,1.2,91.4,0.8,96.8,1,95.64677574,91.441176471,1.54,0.887,0.8898,0.9915,0.9765,1.0107,0.9713,0.9839,0.9537,0.9644,1.0045
SATD200202,02/01/2002,64517654,72099307,48746054,53966125,15771600,18133183,43964813,52216593,32587181,38182003,11377632,14034590,68.1,72.4,66.9,70.8,72.1,77.4,4441,5170,38561,44475,43002,49646,45157584,54237863,2024465,2281262,1213432,1342451,670860,750571,397948979,484547171,718884,771806,192964,218971,2242.4,1804.7,40.5,47.2,76.2,208237,238125,99.8,0.9,94,2.8,98.3,1.5,95.64072101,91.390062821,1.54,0.9196,0.8887,0.9921,1.011,1.0398,0.9801,0.9785,0.9625,0.9563,1.0175
SATD200203,03/01/2002,73503746,72688889,55533933,54273369,17969813,18415521,56037382,52971800,41424662,38810751,14612720,14161049,76.2,72.9,74.6,71.5,81.3,76.9,5602,5274,48397,44947,53999,50221,57423396,53846897,2483076,2356617,1330919,1289606,738197,740717,459147305,440628401,776881,749507,214550,216439,2258.4,1908.8,45.9,45.7,75.6,236070,235504,99.1,-0.7,92.5,-1.6,97.3,-1,96.363720567,91.848372359,1.54,0.913,0.918,0.9531,0.9978,0.9455,0.9518,0.9672,1.018,0.9253,1.0096
SATD200204,04/01/2002,72803818,73915973,54440293,55185180,18363525,18730793,51993221,52823846,38475773,38572783,13517448,14251062,71.4,71.5,70.7,69.9,73.6,76.1,5100,5245,45358,44841,50458,50086,53013179,54330597,2426477,2386561,1317471,1325275,755624,758715,453149024,468609515,779169,765564,210758,214112,1881,1963.4,47.2,45.5,75.9,237226,236391,99.9,0.8,93.8,1.4,98.3,1,96.822366315,93.36407767,1.52,0.9212,0.9297,0.9794,1.022,1.0056,0.9722,0.9568,1.0471,0.9211,1.0139
SATD200205,05/01/2002,75809674,74594732,56184515,55602423,19625159,18992309,54695480,53554294,39908390,39099633,14787090,14454661,72.1,71.8,71,70.3,75.3,76.1,5351,5274,47050,44759,52401,50033,55663570,54737987,2408401,2410117,1363594,1326441,781508,771262,461622928,448392979,789624,750903,220991,213464,1611.5,1941.9,47.4,46.2,77.2,251746,237506,101.2,1.3,93.6,-0.2,99.1,0.8,97.237655876,93.981724729,1.56,0.9281,0.9389,0.9803,1.0389,0.9622,0.9536,0.9539,1.0357,0.9348,1.031
SATD200206,06/01/2002,76879798,75459759,57080224,56460127,19799574,18999631,59031826,53959341,42899467,39530472,16132359,14428869,76.8,71.5,75.2,70,81.5,75.9,5848,5297,49095,45580,54943,50877,60224150,54706554,2477418,2490404,1348722,1351919,785892,779317,499734575,448283457,720832,752273,219492,215239,1591.4,1975.2,48.8,46.9,77,247868,238073,101.6,0.4,93.6,0,99.3,0.2,98.036447669,93.886921759,1.55,0.9275,0.9701,0.9991,1.0498,0.9619,0.9553,0.9618,1.0535,0.9486,1.0275
SATD200207,07/01/2002,80595218,75565805,59807169,56531250,20788049,19034556,61965515,54085003,45270461,39664040,16695054,14420963,76.9,71.6,75.7,70.2,80.3,75.8,6321,5303,51065,45418,57386,50722,63828500,54640405,2521489,2505608,1320917,1342357,782413,777688,564023742,468604487,742987,749362,223444,218082,1748.4,1990,50.9,47.3,78.4,256392,237780,102.9,1.3,93.5,-0.1,100.2,0.9,98.004011619,92.842946887,1.54,0.9264,0.9761,0.992,1.0476,1.0055,0.9516,0.9745,1.0613,0.9583,1.0466
SATD200208,08/01/2002,80868442,75725409,59972808,56616265,20895634,19109144,62332762,54622628,45415533,40035577,16917229,14587051,77.1,72.1,75.7,70.7,81,76.3,6418,5440,51141,47027,57559,52467,63657944,55074290,2518364,2486958,1422794,1356723,847156,789721,516067118,437117680,742214,752595,218464,211833,1725.7,1926.8,48.8,46.4,78.3,258666,239615,102.6,-0.3,94,0.5,100.2,0,97.903351744,94.200456882,1.53,0.9338,0.9688,1.0027,1.0638,0.938,0.9557,0.9466,1.0276,0.9401,1.0451
SATD200209,09/01/2002,73849591,75469496,54357595,56276164,19491996,19193331,48731119,53179674,34211925,38496637,14519194,14683037,66,70.5,62.9,68.4,74.5,76.5,5082,5571,40143,45262,45225,50833,49270915,54627845,2385972,2423264,1354591,1344037,791984,776226,385089969,424322810,764467,762109,209278,212288,1542.2,1941.7,44.9,47,79.1,233625,239653,103.1,0.5,93.8,-0.2,100.5,0.3,97.997200048,94.340376927,1.57,0.9262,0.944,0.9933,1.0456,0.9105,0.9678,0.9486,1.0356,0.951,1.0563
SATD200210,10/01/2002,77124746,76183296,57505033,56532315,19619713,19650981,53268604,54523054,39065248,39727431,14203356,14795623,69.1,71.6,67.9,70.3,72.4,75.3,5100,5635,48055,48515,53155,54150,54019748,55466024,3345807,3091162,1416524,1326840,770680,701922,399247828,421745472,803242,738161,210045,209774,1645.9,1966.7,50.3,47.5,79.1,245556,237938,104.6,1.5,93.8,0,101.5,1,97.73933345,94.108794974,1.57,0.9404,1.2042,0.9806,0.9455,0.905,0.9374,0.9374,1.0489,0.9611,1.0566
SATD200211,11/01/2002,72812742,75900958,54513457,56428790,18299285,19472168,49186629,54561623,36348009,39979514,12838620,14582108,67.6,71.9,66.7,70.8,70.2,74.9,4866,5631,44850,48438,49716,54069,50106815,56186028,3074803,2917045,1317078,1335132,772168,772550,376011411,428096659,738672,748863,212871,214708,1913.6,1988.1,50.7,49.4,79.3,230648,238385,104.9,0.3,95.1,1.4,102.1,0.6,98.275501358,94.496002284,1.57,0.9526,1.1363,0.9867,1.0406,0.9186,0.951,0.9594,1.0603,1,1.0587
SATD200212,12/01/2002,75616059,75794718,56713015,56392126,18903044,19402592,55458015,55050994,41361303,40581660,14096712,14469333,73.3,72.6,72.9,72,74.6,74.6,5360,5531,49684,49035,55044,54566,56656595,56067967,2810584,2785136,1286342,1344072,726419,767428,448245893,417517490,717457,745992,229928,223721,2378.9,1958.6,46.4,47.1,80.1,234260,239969,105.2,0.3,94.8,-0.3,102.2,0.1,97.730467597,92.708737864,1.56,0.9506,1.0849,0.9933,1.0337,0.8959,0.9473,0.9997,1.0446,0.9534,1.0697
SATD200301,01/01/2003,75100667,76408990,56191300,57047206,18909367,19361784,49830903,54748951,36211422,40324441,13619481,14424510,66.4,71.7,64.4,70.7,72,74.5,5206,5491,43032,48210,48238,53701,51197174,56313989,2573661,2858823,1304173,1327368,769331,788678,393287373,460867073,736900,745257,222634,219678,2700.6,1940.3,39.7,45.4,79.3,218534,239077,104.3,-0.9,95.2,0.4,101.7,-0.5,98.537368402,94.167618504,1.56,0.9548,1.1136,0.981,1.0624,0.9889,0.9464,0.9816,1.0348,0.9194,1.0587
SATD200302,02/01/2003,66514415,74449788,50088434,55611710,16425981,18838078,45514803,54039721,34148439,40018863,11366364,14020858,68.4,72.6,68.2,72,69.2,74.4,4530,5273,41167,47517,45697,52790,47040806,56239449,2446178,2776144,1194370,1325558,713113,796722,390041481,477890972,696283,750421,188368,213093,2500.3,2010.4,36,42.7,78.7,203677,233578,103.3,-1,95.4,0.2,101.1,-0.6,98.660192912,95.174186179,1.6,0.9535,1.0814,0.9796,1.0732,1.0255,0.953,0.9522,1.0722,0.865,1.0511
SATD200303,03/01/2003,76228184,75309932,57592901,56241361,18635283,19068571,54994261,52962322,41774564,39825895,13219697,13136427,72.1,70.3,72.5,70.8,70.9,68.9,5305,5076,49993,47546,55298,52622,56766580,54511532,2925823,2741959,1356673,1314856,806341,803738,472573962,484246019,786397,762381,213683,214920,2197.9,1862.8,45.7,45.2,79.5,236679,236830,103.8,0.5,94,-1.5,101,-0.1,98.390000615,95.936322102,1.58,0.9242,1.0681,0.9717,1.0826,1.0391,0.9681,0.9604,0.9935,0.9142,1.061
SATD200304,04/01/2003,70959285,72054990,54639679,55338146,16319606,16716844,50304173,50376317,39465980,39158382,10838193,11217936,70.9,69.9,72.2,70.8,66.4,67.1,4560,4647,47033,46331,51593,50978,51857453,52326984,2733039,2723628,1321086,1325436,791679,805848,483653074,476910989,762806,748074,215713,219634,1743.5,1835.4,47.5,45.7,79.7,239415,238036,104.1,0.3,90.9,-3.3,100.2,-0.8,97.774256264,93.012278698,1.59,0.8872,1.061,0.9795,1.0855,1.0234,0.95,0.9814,0.9789,0.9249,1.0637
SATD200305,05/01/2003,71761853,70775478,55349897,54892196,16411956,15883282,53070727,51964251,41001934,40228059,12068793,11736192,74,73.4,74.1,73.3,73.5,73.9,4819,4751,49152,47363,53971,52114,54335598,53532854,2732471,2763146,1360188,1320724,816940,800391,489484678,478366589,763469,740832,232437,224706,1514.7,1824.6,45.5,43.9,78.7,253244,239910,103.1,-1,92,1.2,99.9,-0.3,97.740630892,93.98972016,1.58,0.9076,1.0764,0.9761,1.0781,1.0265,0.9408,1.0041,0.9731,0.8887,1.0505
SATD200306,06/01/2003,74465181,72858511,56555517,55656910,17909664,17201601,58958204,53849936,44492972,40836277,14465232,13013659,79.2,73.9,78.7,73.4,80.8,75.7,5635,5110,52210,48028,57845,53138,60272900,54657826,2680999,2677195,1328754,1330747,811026,807199,531138943,475671793,719584,735817,231320,227968,1368.4,1691,46.6,44.6,78.9,252145,241491,103,-0.1,93,1.1,100.1,0.2,97.869942612,94.913478013,1.56,0.9267,1.0429,0.9835,1.0873,1.0207,0.9344,1.0187,0.9019,0.903,1.0529
SATD200307,07/01/2003,79108160,73866751,59617048,56116099,19491112,17750652,64470622,55833516,48321924,41979950,16148698,13853566,81.5,75.6,81.1,74.8,82.9,78,6466,5417,55811,49500,62277,54917,65962215,56075968,2794091,2781611,1314261,1334148,820741,816432,578767927,481747463,740437,746440,226790,221819,1600.5,1809.3,47.9,44.4,79.9,262105,243389,104.4,1.4,95.1,2.3,101.7,1.6,98.375188152,95.842661336,1.55,0.9507,1.0836,0.986,1.0997,1.0338,0.9479,0.9912,0.965,0.8992,1.0664
SATD200308,08/01/2003,79595941,74479447,59634190,56318149,19961751,18161298,63540849,55882904,46982527,41646455,16558322,14236450,79.8,75,78.8,73.9,83,78.4,6567,5582,53921,49654,60488,55236,64989766,56442474,2819634,2808515,1405706,1340728,852480,799554,557897322,482418453,718910,742289,232664,225502,1651.6,1837.9,47.1,45,79,260687,242803,103.9,-0.5,95.3,0.2,101.5,-0.2,98.165867509,95.225014278,1.51,0.957,1.094,0.9908,1.077,1.0352,0.9426,1.0077,0.9802,0.9115,1.0547
SATD200309,09/01/2003,73605919,75434597,54973852,56960207,18632067,18474390,51022359,55896819,36819820,41440744,14202539,14456075,69.3,74.1,67,72.8,76.2,78.2,5105,5648,44213,49557,49318,55205,52121480,57766336,2748240,2764794,1367855,1356547,838493,818846,427807444,468202687,751233,732868,225315,228596,1428.6,1802.3,43.7,46.5,80.2,237451,243182,105.1,1.2,96.3,1,102.7,1.2,98.802262811,96.930611079,1.53,0.9794,1.077,1.0025,1.103,1.0047,0.9307,1.0215,0.9612,0.9415,1.0702
SATD200310,10/01/2003,76529369,75980242,58001020,57305319,18528349,18674923,55549640,56566861,41480412,41959125,14069228,14607736,72.6,74.4,71.5,73.2,75.9,78.2,5202,5691,49945,49532,55147,55223,56724551,57805183,3104919,2871678,1446767,1360440,907978,829089,463025617,479315142,801943,732836,227711,228368,1553.2,1853.7,49.6,47,81.5,254048,245423,106.8,1.6,96.4,0.1,103.8,1.1,98.935250617,97.170759566,1.56,0.9801,1.1187,1.0054,1.1168,1.0285,0.9306,1.0205,0.9886,0.9514,1.0883
SATD200311,11/01/2003,73395323,76622445,55785892,57829784,17609431,18792662,52785625,57755638,39333528,42548400,13452097,15207239,71.9,75.4,70.5,73.6,76.4,80.9,5131,5881,47059,50413,52190,56294,54128776,59258105,3008398,2886270,1338069,1358094,832571,837366,448181812,475884672,696904,729154,219553,221455,1753.6,1829.4,47.9,46.8,81.1,233698,243497,106.3,-0.5,97.9,1.6,104,0.2,99.607325574,97.319531696,1.55,1.0047,1.1243,1.0037,1.1279,1.0212,0.9259,0.9896,0.9757,0.9478,1.0825
SATD200312,12/01/2003,77335110,77509237,58842551,58531031,18492559,18978206,57280778,58253317,42699596,43115087,14581182,15138230,74.1,75.2,72.6,73.7,78.8,79.8,5650,5783,49757,49995,55407,55778,58739845,59928053,2973296,2880909,1307946,1365590,777943,842682,489403554,482399500,733999,746538,229032,222227,2263.7,1853.1,50.5,51.3,83.2,238538,243315,108.9,2.4,99.4,1.5,106.2,2.1,99.657817692,97.276413478,1.55,1.0161,1.1222,1.0092,1.1351,1.0352,0.948,0.993,0.9883,1.0374,1.1109
SATD200401,01/01/2004,77146785,78666017,58306593,59438082,18840192,19227936,52332277,57488336,38114607,42512263,14217670,14976073,67.8,73.1,65.4,71.5,75.5,77.9,5565,5785,43815,49383,49380,55169,53979787,59330187,2618911,2915982,1346504,1371966,821938,843185,410338691,480941567,730657,756080,225292,222582,2675.8,1928.7,43.6,48.7,82.1,222450,243817,107.9,-0.9,99.1,-0.3,105.4,-0.8,99.823890268,97.345516848,1.55,1.0059,1.1359,1.0139,1.1358,1.032,0.9601,0.9946,1.0286,0.9866,1.0957
